Phyhipl-544326,Gpm6b-544520,Rap1gds1-654924,Gabarapl1-654925,Ugt8a-655116,Oxct1-655499,Atp6v1e1-655501,Uqcrc2-655502,Serinc1-67752306,Matr3-67752309,BC005624-67936203,Eef2-67936204,Itm2c-67936207,Pcbp4-67936208,Ache-70301082,Nrxn1-70301083,Tmem132a-70436749,Heatr5b-70560265,Ank1-70560276,Tuba4a-70616005,Prkar1b-70616006,Lrrc49-70634108,Fbxo21-70634119,Pnpo-70743879,Tmem66-70743884,Dlat-70743896,Atp11b-70744324,Osbpl6-70744325,Ivns1abp-70813898,Tppp3-70813926,Ckb-70927826,Stx12-70928169,Dbn1-70928198,Car4-70928238,Gap43-70928270,Pea15a-70928292,Rtn1-70928293,Endod1-71015195,Pdia3-71015817,Stmn1-71016595,Fstl1-71016596,Setd7-71016630,Synj2-71064267,Gria3-71247616,Grm4-71247631,Ube2ql1-71249083,Ahsa2-71358552,Rasgef1b-71358553,Lgi1-71670484,Hapln4-71717078,Mest-71717082,Fam190a-71717144,Olfm2-71717155,Dnajb1-71836748,Tmx2-71836805,Acsl6-71836810,BC018242-71836832,Trp53bp1-71836834,Ppp2ca-71836836,Atp1a1-71836844,Maged2-71836892,Ehd3-71836903,Vgf-71924165,Uqcrfs1-71924399,Erp29-72007751,Sulf2-72007935,Gas6-72008122,Coro2b-72077454,Schip1-72077455,Nap1l5-72080123,Appl2-72080165,Trnp1-72080175,Slc9a1-72080207,Gsn-72081395,Scarb2-72081482,Gnao1-72081553,Car2-72103831,Nell2-72103854,Cux2-72128748,Hs6st2-72129255,Chd5-72283806,Amph-72340233,Gfra2-72472805,Gnai1-72472806,TC1410973-73512191,LOC434631-73512348,Aldoc-73512352,Tmsb10-73521810,Pcdh17-73636095,Agpat4-73718048,Scg3-73718057,Pnkd-73769326,Sparc-73788443,Ube2k-73817935,Rufy3-73817983,Ssx2ip-73817985,Syn2-73929870,Serpine2-74047768,D16H22S680E-74047888,Cd34-74047898,Hspa12a-74047899,Glul-74047918,Podxl2-74047921,Cryab-74357575,Soat2-74425515,Atat1-74425517,Dynlt3-74425518,Ilf3-74425549,Daam2-74511880,Sorl1-74511924,Tmem145-74511987,LOC434002-74581371,Hsbp1-74581381,Pltp-74581394,Sh3gl2-74581397,Eid1-74583118,Sirpa-74583151,Dnm3-74641219,Atp6v1a-74641315,Micu1-74658238,Exoc4-74658239,Psmd11-74743282,Ptpn5-74743293,Tom1l2-74749970,Ptdss1-74800904,Ndufs2-74818622,Hdlbp-74819232,Scd2-74819250,Atp1b2-74819255,Arl2-74819344,Tubb2a-74819689,Atp1a3-74881263,Actb-74881516,Ppp2r2c-74882698,Scd3-74882915,Slitrk1-74882937,Usp22-74957911,Vdac1-74957912,8030498B09Rik-74958606,Ccni-74988529,Eif1ax-74988539,Tcea2-74988737,Ubtf-74988738,5730409E04Rik-74988752,Lonrf2-74988755,A230097P14Rik*-75042236,A530057D15Rik*-75042238,Nrxn3-75042240,Qdpr-75042261,Acsl3-75042266,Tceb3-75043141,Slc38a1-75043149,Prkacb-75043158,Bnip3-75077193,Dpp6-75077203,9530085C10Rik*-75080269,Tspan2-75144618,Pip4k2a-75146004,Mpnd-75146005,Haghl-75259440,Grik5-75551459,Gria2-75551462,Vat1l-75650860,Scg5-75773511,Npc2-75774115,Rpn1-75774675,Dync1li1-75774684,Cyp51-75934914,Capns1-75934915,Ank-75934916,Serinc5-77278973,E330014M11Rik*-77280559,Fbxo44-77340498,Osbpl9-77371759,Ndufv2-77371763,Cnp-77371841,Arf1-77414125,Pea15a-77414654,Gaa-77869861,Inpp5j-77869865,Psg16-77887858,Csdc2-77887884,Cnp-79488913,Apoe-79490110,Pfkp-79490112,Clu-79490114,Aldoc-79556636,Pvr-79556654,Uchl1-79556674,Mtmr7-79567753,Limk1-79908802,Park7-112194293,Eno2-112197625
0.07487973,0.07136098,0.08949814,0.10250199,0.036256403,0.057528146,0.11054063,0.09182107,0.10408884,0.069129735,0.09983907,0.123150304,0.090642005,0.11057088,0.08645813,0.06235613,0.049136985,0.113375604,0.03971835,0.06543781,0.10388499,0.09356005,0.085299574,0.03767001,0.068966895,0.044058483,0.024434896,0.035911344,0.038115464,0.05725157,0.13872972,0.07991273,0.038590625,0.039977714,0.07386837,0.0597111,0.10537273,0.0766577,0.09918607,0.017673913,0.035493962,0.03397485,0.021400554,0.06707374,0.045286983,0.030071173,0.039078396,0.032623384,0.042092998,0.066533595,0.025354078,0.026160762,0.07112906,0.06564437,0.10567373,0.096629344,0.04328341,0.049038924,0.075570844,0.0840013,0.058249563,0.0399258,0.0769343,0.055879794,0.041053988,0.03825164,0.07070019,0.033210773,0.021837171,0.10501123,0.015645986,0.056958776,0.049276933,0.062880605,0.06326042,0.08889844,0.11703522,0.040002175,0.028866269,0.041867483,0.083114296,0.06340271,0.033866327,0.041869134,0.042235915,0.056845166,0.035675365,0.12108979,0.060189836,0.054769494,0.0444141,0.063354075,0.047534257,0.06824401,0.08090652,0.04449407,0.038818233,0.0368544,0.04736065,0.08046496,0.05942045,0.114702284,0.07449127,0.07757088,0.04856641,0.035653792,0.061772395,0.029239886,0.064017884,0.075804554,0.031184487,0.09974043,0.081136495,0.04178149,0.09624744,0.09567744,0.04253258,0.08544477,0.05124511,0.057600413,0.034918312,0.06196664,0.035299126,0.054875776,0.04361967,0.094504744,0.07057915,0.12771681,0.07540262,0.04040824,0.1348173,0.09221741,0.13155426,0.070982724,0.11099438,0.037873063,0.044186763,0.08921864,0.1235557,0.039511047,0.031238008,0.031253804,0.045276098,0.036246154,0.04143602,0.0365148,0.054675132,0.03185612,0.1159545,0.06436166,0.031527374,0.038119476,0.047295038,0.07939892,0.07471759,0.106945895,0.0806967,0.07458434,0.028231425,0.064232565,0.02490468,0.049618237,0.034552578,0.08582536,0.041534357,0.047019493,0.04766015,0.05884691,0.10531052,0.09457253,0.035639614,0.061207727,0.039160363,0.03069371,0.08631629,0.09906687,0.056442987,0.03621072,0.058851685,0.0242858,0.048767254,0.031311072,0.1104714,0.062138427,0.08365951,0.08622379,0.091951326,0.099403076,0.121974945,0.029697789,0.055634964,0.06176015,0.13376248
0.08088726,0.06719354,0.097123794,0.109807424,0.036900952,0.06381112,0.11519782,0.09979569,0.10906647,0.06886359,0.0693903,0.12411727,0.107364744,0.1157437,0.08794917,0.07103531,0.0545021,0.101926364,0.03874591,0.06824488,0.100564,0.10307755,0.08905553,0.036102474,0.077677615,0.045601275,0.026759127,0.038369056,0.045206938,0.06660165,0.1445426,0.07627466,0.038563002,0.03591523,0.06670803,0.05525574,0.10644282,0.07088855,0.09427359,0.021028925,0.052650318,0.036771316,0.032986123,0.054412726,0.055488106,0.045295008,0.050597277,0.03835926,0.050466876,0.059163164,0.030428993,0.02880708,0.06527556,0.0814971,0.09916748,0.088004135,0.053549223,0.039963175,0.06448889,0.08025818,0.05352007,0.047615383,0.100463726,0.05884814,0.046624094,0.030067688,0.06530015,0.051571887,0.027646927,0.11311487,0.022478329,0.05937074,0.053021733,0.074021004,0.07525816,0.095383674,0.1054115,0.036300547,0.043565802,0.04598975,0.05012992,0.059201956,0.027945716,0.049723078,0.044252213,0.053266365,0.049294513,0.122019485,0.06600484,0.046946824,0.04254272,0.0790232,0.057630233,0.06938859,0.08478211,0.049589127,0.03407543,0.034872446,0.0495759,0.06348698,0.07049678,0.11712764,0.07703169,0.082502246,0.039400563,0.030261949,0.0652152,0.03097727,0.072494775,0.07760788,0.031210085,0.099932574,0.07126831,0.04930358,0.09822356,0.093009874,0.04182406,0.08432627,0.057449345,0.056727838,0.039920807,0.07138214,0.04907616,0.050986394,0.04975426,0.08427584,0.074484006,0.123644374,0.08282767,0.051214762,0.14403781,0.084244564,0.1320753,0.062298935,0.10694754,0.03379699,0.051267393,0.088402964,0.12062182,0.044836808,0.036034174,0.026067875,0.061834205,0.03223068,0.04310178,0.033246398,0.06206194,0.04371978,0.112655155,0.06736663,0.042723093,0.03816733,0.04710756,0.08424703,0.08144618,0.12072467,0.07761825,0.08245415,0.042283192,0.070613414,0.027497847,0.0480773,0.030397166,0.0823915,0.04336322,0.05163931,0.042625997,0.06270693,0.10751499,0.092484936,0.036919653,0.07400939,0.04041621,0.031110974,0.079948835,0.10399049,0.050189707,0.032951947,0.05169543,0.026393516,0.049408562,0.03540008,0.119067736,0.06654112,0.083347306,0.086684845,0.09217658,0.10570155,0.13013351,0.02520857,0.05513754,0.050651275,0.1247192
0.070621125,0.06626396,0.09672029,0.09763689,0.037571885,0.05321227,0.11729828,0.10444351,0.1105217,0.06206437,0.07190023,0.13747978,0.10420132,0.11731256,0.091621004,0.06496822,0.05927118,0.097834036,0.038116813,0.07557397,0.09788207,0.09499781,0.09103623,0.045235693,0.07733902,0.041178133,0.028994475,0.049398113,0.039738365,0.080596514,0.15331532,0.08169248,0.044332396,0.038304415,0.07579738,0.056379884,0.116456,0.07950544,0.0906276,0.017629754,0.06409044,0.03422864,0.03134803,0.05606426,0.061816763,0.045145955,0.052212764,0.045541197,0.06256721,0.048530053,0.03394504,0.033933204,0.06608504,0.07550009,0.10154896,0.09793236,0.04643929,0.041019578,0.06415561,0.09104801,0.057830155,0.06953371,0.07981401,0.067396544,0.05628923,0.031973347,0.07508892,0.048254903,0.022983702,0.11106062,0.025404412,0.057042714,0.076858126,0.08067943,0.08158563,0.07828514,0.10433453,0.03529216,0.04616589,0.05534949,0.053337283,0.049243633,0.041541558,0.055800043,0.046465266,0.042596344,0.052898582,0.119898245,0.074488394,0.052202154,0.05285877,0.068868935,0.049272384,0.075475685,0.09294021,0.05672313,0.026031993,0.028567128,0.06329992,0.08456454,0.077808365,0.12314484,0.07147982,0.080129765,0.05900985,0.03160192,0.073541895,0.055170417,0.07718907,0.07676205,0.0354468,0.10772318,0.085927054,0.0479509,0.109456085,0.07402137,0.04562315,0.08201133,0.058587402,0.06113389,0.03768686,0.067889914,0.046787538,0.061056256,0.044945236,0.08355682,0.07533908,0.124555476,0.08707082,0.045337666,0.12896723,0.09273135,0.13952298,0.06158859,0.11953241,0.045277473,0.057928815,0.097692356,0.13824679,0.053898208,0.039946403,0.025433596,0.07670828,0.038810544,0.03963304,0.03160816,0.057430204,0.03760555,0.11589809,0.064370476,0.039649308,0.045685887,0.045949135,0.092344165,0.0825801,0.13418204,0.07185148,0.076375686,0.031402677,0.0679974,0.029624034,0.047902167,0.031873386,0.09161777,0.056377843,0.056283493,0.056466613,0.066085815,0.10723774,0.09203135,0.03598987,0.06704845,0.045065716,0.033736255,0.087785125,0.11096589,0.06031147,0.033220936,0.057994794,0.026795335,0.051478777,0.04867359,0.10755349,0.0681701,0.08993306,0.09010181,0.10114623,0.11928615,0.12164414,0.020793555,0.06190495,0.05011575,0.11968839
0.08365222,0.06977088,0.08878472,0.098668225,0.04238179,0.055063404,0.12268087,0.100365445,0.111758135,0.08804871,0.09644221,0.14438854,0.09790261,0.12434814,0.08877747,0.062009364,0.049319215,0.10730047,0.044827353,0.06992403,0.10058579,0.07919529,0.07866235,0.051460464,0.09082626,0.04870769,0.031000646,0.05332262,0.035726532,0.084576465,0.14809036,0.08073556,0.048903435,0.042721946,0.06372947,0.059488423,0.13205871,0.07992659,0.10195843,0.016184693,0.06590436,0.03329283,0.025142023,0.06319329,0.04964653,0.036756244,0.04320999,0.033063,0.042505328,0.044447564,0.029717099,0.0383013,0.069392495,0.07009174,0.10986977,0.09731843,0.040293325,0.05034215,0.06824624,0.103230566,0.0593643,0.06634331,0.071035005,0.05310691,0.05569896,0.042983953,0.08457487,0.046205427,0.02009151,0.10299537,0.024734674,0.050231528,0.06644101,0.08083142,0.07255153,0.051151697,0.10806009,0.033209525,0.045122303,0.060084783,0.045552894,0.03709552,0.056645736,0.057587784,0.049787857,0.04866328,0.050053112,0.120148845,0.05071268,0.062285557,0.055934627,0.073054,0.043460567,0.06619014,0.10235163,0.04544254,0.03645496,0.023088513,0.06273625,0.08338019,0.07068033,0.11873322,0.06997692,0.06911182,0.056038357,0.03554723,0.07265088,0.04039249,0.060364243,0.07163199,0.03235136,0.10249869,0.08801976,0.050211295,0.08710344,0.070016414,0.048138075,0.07014014,0.0714221,0.061709482,0.039698694,0.058155727,0.037235577,0.051352195,0.044528075,0.08577019,0.07125369,0.12781215,0.0796167,0.03674321,0.16010974,0.10602529,0.12492161,0.06275474,0.12319349,0.043701764,0.046688337,0.09803509,0.14692728,0.059771683,0.041285645,0.035055175,0.0510269,0.042746298,0.0340671,0.03468104,0.05610983,0.03404389,0.10134749,0.06332852,0.0301917,0.05203214,0.044543054,0.07602269,0.079630546,0.10992507,0.072113276,0.0695213,0.026475858,0.061070204,0.029055193,0.051655512,0.029026952,0.08736838,0.045764595,0.050960187,0.056673285,0.06420556,0.10128159,0.09764532,0.03493872,0.055473853,0.040525638,0.034927204,0.08943275,0.097862534,0.061047696,0.039488543,0.056172594,0.025920376,0.045816608,0.04252508,0.10432409,0.07569181,0.071564525,0.089848556,0.10548588,0.125062,0.10936949,0.026968852,0.06292597,0.055651557,0.11263859
0.086507306,0.047332764,0.10195174,0.1242291,0.041943546,0.054937948,0.07777923,0.07559902,0.104699224,0.07747817,0.09553466,0.12822326,0.09924384,0.10140948,0.06340518,0.054833703,0.031381074,0.10502835,0.050851457,0.07885939,0.12371464,0.063015684,0.06421001,0.042054407,0.080787934,0.041242015,0.032994468,0.034839265,0.049070664,0.07248121,0.12235954,0.07735314,0.057641372,0.037525475,0.06750284,0.045564152,0.12103003,0.07288934,0.09454447,0.020396965,0.05401728,0.033030607,0.023482818,0.06234149,0.04409217,0.039947543,0.050423674,0.05134204,0.06633299,0.026104458,0.031933937,0.039697155,0.07107377,0.056570422,0.09902381,0.072087556,0.052371506,0.040888786,0.077323325,0.08604113,0.06490292,0.051353227,0.062490545,0.078159444,0.048672628,0.037098147,0.053228933,0.034289937,0.027604952,0.094374165,0.030650994,0.06330542,0.057672232,0.078260936,0.077272594,0.07747956,0.10365533,0.02980716,0.030202134,0.07170138,0.056381427,0.038158964,0.04398823,0.055837113,0.059639968,0.053282782,0.03710404,0.12535498,0.03712792,0.050748236,0.03927026,0.084439114,0.05477208,0.05640103,0.101659626,0.04945268,0.04853367,0.022113528,0.05251065,0.020318197,0.06071447,0.12287164,0.08119395,0.08442153,0.052099433,0.038595207,0.061957393,0.060539678,0.073953874,0.06554293,0.032965843,0.095869966,0.09389075,0.044508077,0.096753016,0.053049006,0.04461048,0.05963879,0.081762254,0.05976864,0.03226082,0.046090078,0.048012026,0.044112034,0.050077863,0.074857496,0.08284602,0.13438603,0.077208534,0.03863455,0.15244088,0.10129904,0.1260371,0.07402956,0.12881362,0.03711878,0.04340638,0.07740593,0.13647062,0.05757836,0.040120464,0.031766344,0.054030377,0.050587572,0.043855935,0.041877322,0.060770176,0.0398364,0.08921986,0.06937249,0.03135767,0.044167317,0.039621517,0.06504753,0.08447777,0.11144825,0.077011086,0.063286446,0.022965675,0.05278265,0.03383101,0.05380927,0.05908828,0.07663931,0.043435145,0.06851254,0.05205309,0.062813096,0.09255303,0.07097892,0.036677442,0.059150543,0.048137866,0.03584814,0.10039939,0.11349101,0.069611356,0.038744505,0.07327767,0.02567423,0.06191938,0.040409636,0.13010372,0.06305413,0.067488834,0.09834549,0.109555386,0.11478929,0.12070751,0.028237067,0.05271111,0.068277225,0.11206013
0.09808713,0.06000525,0.09127178,0.105301134,0.056688517,0.06025826,0.10680852,0.082451455,0.11733492,0.08739153,0.122023776,0.118604116,0.089951284,0.09153212,0.093814135,0.08458501,0.038091205,0.11191656,0.036625013,0.070465,0.12326946,0.09223507,0.08269195,0.05207125,0.083363935,0.04451463,0.027405633,0.05049492,0.03205352,0.05708668,0.10763501,0.080615826,0.056176975,0.032301478,0.08200884,0.086060606,0.11811333,0.087756105,0.057780337,0.020951135,0.053253885,0.0314844,0.025265628,0.07083688,0.046808433,0.031847708,0.039049532,0.029330404,0.06230265,0.057933442,0.033725988,0.031201726,0.058197178,0.07271986,0.10094646,0.09903151,0.07022483,0.06394543,0.072475694,0.07129568,0.049553074,0.055293147,0.0760181,0.07047455,0.05729852,0.044418022,0.07979577,0.034401294,0.047044992,0.114401065,0.032353383,0.045624588,0.0596419,0.06330511,0.086075105,0.11683327,0.11405495,0.029954873,0.051037736,0.058083426,0.05225538,0.05818303,0.030675957,0.035594605,0.06939456,0.041783128,0.057056334,0.0564846,0.03543507,0.058653288,0.052996766,0.08575176,0.04814232,0.05822746,0.102207735,0.04057574,0.060367078,0.03306272,0.04858794,0.06395957,0.05388591,0.11421818,0.080153905,0.07784061,0.04250045,0.04455872,0.060917642,0.02295288,0.07728954,0.087272,0.028046498,0.11534133,0.08830183,0.045745727,0.115523666,0.08742198,0.050254323,0.085086934,0.06806174,0.054041743,0.03465334,0.07166811,0.049609203,0.05752925,0.042013526,0.089866206,0.07974973,0.13556093,0.10032071,0.04097085,0.12188341,0.08987937,0.1351551,0.07470402,0.12711291,0.05041357,0.05345285,0.09537366,0.13222025,0.05394521,0.035000563,0.04003378,0.061560504,0.033845972,0.047141638,0.039268423,0.06009214,0.03047402,0.13594647,0.07513787,0.023545694,0.05619876,0.047052618,0.06952443,0.106173314,0.12898682,0.0764253,0.07762034,0.03566879,0.060174573,0.04699027,0.07239258,0.04290119,0.1015455,0.054462444,0.05958503,0.060912162,0.05256177,0.08828997,0.07087577,0.03824814,0.08243593,0.035108358,0.030261397,0.08354187,0.1311683,0.066011004,0.034500822,0.069609225,0.025969803,0.06157382,0.033404283,0.11960522,0.10769914,0.0929541,0.09580637,0.10891754,0.11110578,0.14225806,0.04265532,0.0547095,0.0608743,0.12705044
0.08738845,0.06784155,0.08430237,0.11297284,0.05362701,0.0701008,0.09067007,0.088544324,0.1194533,0.090837225,0.08267011,0.107602626,0.082955755,0.07817231,0.093623444,0.06776974,0.04676708,0.11062094,0.032153968,0.07587522,0.11749195,0.10469608,0.09584533,0.050553583,0.08637738,0.03763741,0.03157572,0.040759575,0.034380164,0.059289068,0.11788868,0.09829746,0.05092952,0.040631033,0.096505925,0.062951155,0.12115816,0.08438346,0.08585424,0.02287471,0.050122757,0.041709032,0.042920876,0.059701834,0.04438818,0.039825857,0.044768922,0.03746152,0.087105356,0.067692794,0.033206224,0.029474368,0.06831972,0.08354015,0.11681612,0.0983429,0.081549846,0.058960762,0.07299304,0.07232566,0.060871325,0.050203674,0.106830575,0.06943953,0.051152896,0.039915085,0.0754478,0.034261066,0.04762482,0.12306401,0.02543267,0.046801634,0.052375372,0.06777224,0.09117865,0.11445803,0.10456556,0.03643154,0.053136732,0.06026506,0.06292725,0.054808788,0.032865178,0.044013232,0.071573414,0.052472305,0.06426543,0.099494204,0.058129393,0.04561731,0.06098819,0.08747649,0.05461348,0.067994714,0.13201079,0.047239542,0.05982577,0.034624677,0.054760452,0.059691723,0.05737177,0.12281426,0.08903158,0.08361191,0.05555198,0.05126357,0.06376019,0.037328083,0.07190953,0.08098425,0.03722877,0.12523307,0.092266135,0.048346203,0.11037318,0.089650996,0.060104568,0.11672841,0.071601816,0.06571823,0.039852846,0.072860464,0.054088365,0.057723567,0.05261088,0.10145999,0.081740886,0.13175383,0.09810854,0.055563997,0.14222853,0.10576286,0.14050524,0.073717035,0.12616338,0.05454457,0.053500377,0.09909563,0.14149585,0.050911825,0.038355008,0.045206875,0.07875027,0.04090728,0.05201411,0.036288746,0.058892857,0.035854578,0.13545331,0.0708568,0.024892956,0.055434763,0.050339505,0.07127133,0.10864575,0.13391271,0.07650856,0.0727829,0.035301913,0.065149955,0.04250966,0.06896114,0.05445688,0.10531149,0.05886984,0.06141463,0.067717195,0.06253079,0.113221884,0.10053863,0.041627333,0.07623575,0.038367253,0.03460344,0.10564253,0.14994964,0.05677776,0.034528606,0.085914664,0.028450243,0.0604156,0.03374363,0.12475363,0.0759249,0.090067476,0.10272682,0.104036726,0.12357538,0.15751737,0.04485373,0.07773779,0.06550037,0.12230611
0.07598027,0.07136718,0.08174151,0.102520816,0.042436276,0.065608054,0.1069202,0.101514526,0.13067032,0.08013075,0.08258587,0.12477748,0.08500772,0.08705477,0.10167519,0.06487742,0.055271022,0.12511311,0.049244113,0.07454323,0.11795552,0.09305198,0.11358879,0.047236,0.087567545,0.037005782,0.0364454,0.03531482,0.038611066,0.064209156,0.14476645,0.10294435,0.04698699,0.04952191,0.09293999,0.062238056,0.11060893,0.07940493,0.10448104,0.02571548,0.048970483,0.05330713,0.025239952,0.05703434,0.042673115,0.042866882,0.047176678,0.04008602,0.0866601,0.07340961,0.0357057,0.019521492,0.07274992,0.08345772,0.12775366,0.11489906,0.065094866,0.050579425,0.06758772,0.096306056,0.05771959,0.061714184,0.06464921,0.06020288,0.057631515,0.051504217,0.07445942,0.04120721,0.054909542,0.13545297,0.024015766,0.055356633,0.03166562,0.07014662,0.08790176,0.10618877,0.106629804,0.039436534,0.05043418,0.049792126,0.059236854,0.053069852,0.048145767,0.049863134,0.071493804,0.05634086,0.057032637,0.11669294,0.08068446,0.039223216,0.061695814,0.08196123,0.053598605,0.06456573,0.10611658,0.05450425,0.058369122,0.035900623,0.057047654,0.058748517,0.05623318,0.12937991,0.09087272,0.08801621,0.055303097,0.077341795,0.0690083,0.04562525,0.07302117,0.07846889,0.08844164,0.11613371,0.087475196,0.054649793,0.120272756,0.092833504,0.059398998,0.11725031,0.10961577,0.06983924,0.038143452,0.06478288,0.05011999,0.05691766,0.056838393,0.0988346,0.07458187,0.13206862,0.09820607,0.062224966,0.16907036,0.10911009,0.15780324,0.07137398,0.13387688,0.05279705,0.05523497,0.08573345,0.15768407,0.043583956,0.04236739,0.059192292,0.09469939,0.036935955,0.05027933,0.04139675,0.056962725,0.039767962,0.12540624,0.07310746,0.025293501,0.050865293,0.0588329,0.07989808,0.09819796,0.13431957,0.07615942,0.065946534,0.034143664,0.057485044,0.039538667,0.069144234,0.062280603,0.11304702,0.060613412,0.061163526,0.06083773,0.06808179,0.13000348,0.1077346,0.041996155,0.08494678,0.040630914,0.03163147,0.10104919,0.15607312,0.050767686,0.034928393,0.0780686,0.029890327,0.050409485,0.027790477,0.119072035,0.07308201,0.08669797,0.10504275,0.10774161,0.13283668,0.12608418,0.043578424,0.07653775,0.07161188,0.12891538
0.08605695,0.06844414,0.09002341,0.09666776,0.038879246,0.062677436,0.12651922,0.104575545,0.13322625,0.072241396,0.099890746,0.12654726,0.09359752,0.107279494,0.10365024,0.07417503,0.06794782,0.12780069,0.049966067,0.07139138,0.12271081,0.091531366,0.09602231,0.04751535,0.08003458,0.042672038,0.039748754,0.040471435,0.040294327,0.06557263,0.1569166,0.10565159,0.04955075,0.044915665,0.088884324,0.07358452,0.11169373,0.08243706,0.10329272,0.02058302,0.03867934,0.03806143,0.021792103,0.062794395,0.047033273,0.047042575,0.04680164,0.02543249,0.062328197,0.07038148,0.03195721,0.024042819,0.07081186,0.07490754,0.12184786,0.09808973,0.053097088,0.051623337,0.070114456,0.106193885,0.0714381,0.05482091,0.07367276,0.061677933,0.051185466,0.054135874,0.080977164,0.031523027,0.0318088,0.13342091,0.016212484,0.06109736,0.04844455,0.068208784,0.07950603,0.09680495,0.11703275,0.03669508,0.053508464,0.049297247,0.078356616,0.06911194,0.03664761,0.048995376,0.064168364,0.045762807,0.05416263,0.121165186,0.074247755,0.05042227,0.061390605,0.08438909,0.04658635,0.07705128,0.10487307,0.049765814,0.050638918,0.03899995,0.051012807,0.087768234,0.05541797,0.12399272,0.08918367,0.081529304,0.07552258,0.07042003,0.07682057,0.0436259,0.06217978,0.07297994,0.046388805,0.105038404,0.08204337,0.05163568,0.10424754,0.09534745,0.0492246,0.108307496,0.06780737,0.0611703,0.03505029,0.04782684,0.031068897,0.06743055,0.052138563,0.102139235,0.073044084,0.13174404,0.09291291,0.0593955,0.17303534,0.103518225,0.1377338,0.072990075,0.13006768,0.042404003,0.05137875,0.084118076,0.19402848,0.03506134,0.033408526,0.047993336,0.068743564,0.038323317,0.04173809,0.042950407,0.055129,0.040374875,0.11049688,0.06852906,0.026271647,0.04718911,0.061231684,0.07723358,0.08619392,0.115859084,0.07551813,0.067905724,0.028031165,0.054405373,0.037532948,0.059612546,0.06133915,0.11389089,0.05431397,0.064623505,0.054460388,0.05443778,0.13854033,0.114190325,0.03596907,0.07219707,0.047280207,0.032480076,0.10000429,0.10471601,0.046019316,0.033813175,0.072035186,0.024989285,0.04403931,0.026200801,0.11212266,0.078640535,0.080297634,0.092864804,0.11081398,0.12786725,0.12686068,0.043168552,0.07709455,0.0868388,0.14323331
0.09124041,0.07255669,0.09149667,0.0967381,0.03876705,0.061071318,0.12413485,0.10939491,0.108939916,0.07711822,0.111781076,0.13723297,0.09358743,0.110788785,0.10732854,0.0748159,0.0523259,0.12053466,0.042089574,0.07115312,0.10551231,0.103135906,0.10295,0.0422072,0.08224833,0.043797586,0.027183048,0.040618546,0.043055005,0.066738896,0.13992466,0.10210633,0.040028572,0.043385312,0.08896353,0.06857677,0.12197961,0.08024928,0.10710368,0.02150347,0.04580045,0.033502,0.024162801,0.06987214,0.04905653,0.034930006,0.046491355,0.027119756,0.045599565,0.06706199,0.027319647,0.026556427,0.07691025,0.07978844,0.10739115,0.10665408,0.058336917,0.04621948,0.07937304,0.096993156,0.06621453,0.053496435,0.08373205,0.06885289,0.047230463,0.039707,0.07539135,0.034637216,0.030293087,0.1287234,0.013604641,0.057155777,0.05040572,0.06239631,0.06820639,0.09002406,0.12212726,0.0473236,0.03102272,0.050429583,0.14780632,0.06708042,0.031946123,0.049917873,0.053007495,0.05177941,0.044461682,0.13737863,0.067902274,0.061262682,0.04702515,0.06340238,0.04885278,0.07781201,0.099328704,0.049132578,0.05179455,0.038456053,0.036122218,0.09519072,0.056240946,0.11447906,0.086269535,0.07934114,0.041524388,0.04305587,0.072151706,0.032865454,0.06617558,0.07776497,0.034920935,0.102835506,0.09854624,0.04369711,0.099413134,0.1009769,0.041985564,0.09681996,0.06323513,0.05319304,0.04529314,0.048459742,0.033519004,0.055981707,0.045199852,0.100636914,0.06985998,0.1327416,0.083522014,0.051797576,0.17459133,0.104321435,0.12733278,0.07437522,0.11962549,0.041667655,0.05137483,0.09203673,0.124660626,0.045926753,0.034598872,0.037095506,0.053218327,0.04344857,0.04819135,0.03826353,0.06016471,0.036582336,0.12354872,0.07071547,0.036535647,0.052398443,0.05645478,0.087734826,0.08205027,0.11689346,0.07746901,0.07577532,0.028497344,0.060742095,0.033364788,0.05035848,0.048531584,0.09805295,0.04909467,0.047321916,0.04796731,0.06853187,0.12860718,0.112126045,0.03762211,0.072604716,0.047039572,0.03486009,0.09866174,0.100648135,0.043094303,0.03487495,0.073430814,0.027046384,0.047651865,0.033165675,0.11612614,0.066837095,0.09453156,0.08967381,0.103404306,0.109091096,0.1379033,0.03772632,0.06228252,0.072421156,0.14895222
